"","stop_name","route_id","Order","X","Y","season","direction_id","number_service_days","time_period_id","time_period_name","on","off","Alt","slider_ref","timeDisplay"
"2150","Downtown Crossing","Red",29,440,380,"Fall 2019",1,77,"time_period_09","NIGHT",3582,3091,0,9,"24:00 to +03:00"
"2154","Downtown Crossing","Red",29,440,380,"Fall 2019",0,77,"time_period_03","AM_PEAK",163998,275678,0,3,"07:00 to 09:00"
"2155","Downtown Crossing","Red",29,440,380,"Fall 2019",0,77,"time_period_08","LATE_EVENING",44470,30784,0,8,"22:00 to 24:00"
"2156","Downtown Crossing","Red",29,440,380,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",147778,210525,0,5,"13:30 to 16:00"
"2159","Downtown Crossing","Red",29,440,380,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",10933,9313,0,1,"03:00 to 06:00"
"2163","Eliot","Green",104,190,500,"Fall 2019",0,77,"time_period_03","AM_PEAK",208,916,3,3,"07:00 to 09:00"
"2171","Eliot","Green",104,190,500,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",601,0,3,1,"03:00 to 06:00"
"2175","Eliot","Green",104,190,500,"Fall 2019",1,77,"time_period_07","EVENING",706,76,3,7,"18:30 to 22:00"
"2177","Eliot","Green",104,190,500,"Fall 2019",1,77,"time_period_03","AM_PEAK",6896,32,3,3,"07:00 to 09:00"
"2182","Eliot","Green",104,190,500,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",112,1957,3,5,"13:30 to 16:00"
"2185","Eliot","Green",104,190,500,"Fall 2019",1,77,"time_period_06","PM_PEAK",1872,90,3,6,"16:00 to 18:30"
"2187","Eliot","Green",104,190,500,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",0,109,3,1,"03:00 to 06:00"
"2188","Eliot","Green",104,190,500,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",3839,47,3,4,"09:00 to 13:30"
"2190","Eliot","Green",104,190,500,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",87,1627,3,4,"09:00 to 13:30"
"2194","Eliot","Green",104,190,500,"Fall 2019",0,77,"time_period_08","LATE_EVENING",1,220,3,8,"22:00 to 24:00"
"2195","Eliot","Green",104,190,500,"Fall 2019",0,77,"time_period_07","EVENING",22,2376,3,7,"18:30 to 22:00"
"2196","Eliot","Green",104,190,500,"Fall 2019",1,77,"time_period_08","LATE_EVENING",47,41,3,8,"22:00 to 24:00"
"2201","Eliot","Green",104,190,500,"Fall 2019",1,77,"time_period_02","EARLY_AM",1565,56,3,2,"06:00 to 07:00"
"2203","Eliot","Green",104,190,500,"Fall 2019",1,77,"time_period_09","NIGHT",0,1,3,9,"24:00 to +03:00"
"2206","Eliot","Green",104,190,500,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",1426,79,3,5,"13:30 to 16:00"
"2207","Eliot","Green",104,190,500,"Fall 2019",0,77,"time_period_09","NIGHT",0,23,3,9,"24:00 to +03:00"
"2208","Eliot","Green",104,190,500,"Fall 2019",0,77,"time_period_06","PM_PEAK",122,4592,3,6,"16:00 to 18:30"
"2213","Eliot","Green",104,190,500,"Fall 2019",0,77,"time_period_02","EARLY_AM",14,356,3,2,"06:00 to 07:00"
"2221","Englewood Ave.","Green",111,140,490,"Fall 2019",0,77,"time_period_06","PM_PEAK",0,9132,2,6,"16:00 to 18:30"
"2222","Englewood Ave.","Green",111,140,490,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",1,2860,2,4,"09:00 to 13:30"
"2225","Englewood Ave.","Green",111,140,490,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",1162,1515,2,5,"13:30 to 16:00"
"2227","Englewood Ave.","Green",111,140,490,"Fall 2019",1,77,"time_period_02","EARLY_AM",1098,377,2,2,"06:00 to 07:00"
"2229","Englewood Ave.","Green",111,140,490,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",4502,2961,2,4,"09:00 to 13:30"
"2233","Englewood Ave.","Green",111,140,490,"Fall 2019",1,77,"time_period_09","NIGHT",4,0,2,9,"24:00 to +03:00"
"2234","Englewood Ave.","Green",111,140,490,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",2,3715,2,5,"13:30 to 16:00"
"2239","Englewood Ave.","Green",111,140,490,"Fall 2019",1,77,"time_period_08","LATE_EVENING",102,295,2,8,"22:00 to 24:00"
"2240","Englewood Ave.","Green",111,140,490,"Fall 2019",1,77,"time_period_07","EVENING",972,1415,2,7,"18:30 to 22:00"
"2241","Englewood Ave.","Green",111,140,490,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",323,2,2,1,"03:00 to 06:00"
"2244","Englewood Ave.","Green",111,140,490,"Fall 2019",0,77,"time_period_08","LATE_EVENING",0,1836,2,8,"22:00 to 24:00"
"2245","Englewood Ave.","Green",111,140,490,"Fall 2019",0,77,"time_period_09","NIGHT",0,150,2,9,"24:00 to +03:00"
"2246","Englewood Ave.","Green",111,140,490,"Fall 2019",1,77,"time_period_03","AM_PEAK",9983,5867,2,3,"07:00 to 09:00"
"2250","Englewood Ave.","Green",111,140,490,"Fall 2019",1,77,"time_period_06","PM_PEAK",1893,2102,2,6,"16:00 to 18:30"
"2252","Englewood Ave.","Green",111,140,490,"Fall 2019",0,77,"time_period_02","EARLY_AM",0,400,2,2,"06:00 to 07:00"
"2256","Englewood Ave.","Green",111,140,490,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",0,91,2,1,"03:00 to 06:00"
"2260","Englewood Ave.","Green",111,140,490,"Fall 2019",0,77,"time_period_03","AM_PEAK",0,1676,2,3,"07:00 to 09:00"
"2268","Englewood Ave.","Green",111,140,490,"Fall 2019",0,77,"time_period_07","EVENING",4,7156,2,7,"18:30 to 22:00"
"2269","Fairbanks Street","Green",98,180,450,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",4421,159,2,4,"09:00 to 13:30"
"2270","Fairbanks Street","Green",98,180,450,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",134,2013,2,5,"13:30 to 16:00"
"2273","Fairbanks Street","Green",98,180,450,"Fall 2019",0,77,"time_period_07","EVENING",115,4182,2,7,"18:30 to 22:00"
"2276","Fairbanks Street","Green",98,180,450,"Fall 2019",1,77,"time_period_09","NIGHT",5,0,2,9,"24:00 to +03:00"
"2277","Fairbanks Street","Green",98,180,450,"Fall 2019",1,77,"time_period_03","AM_PEAK",7533,98,2,3,"07:00 to 09:00"
"2279","Fairbanks Street","Green",98,180,450,"Fall 2019",1,77,"time_period_06","PM_PEAK",1453,121,2,6,"16:00 to 18:30"
"2281","Fairbanks Street","Green",98,180,450,"Fall 2019",0,77,"time_period_06","PM_PEAK",195,5362,2,6,"16:00 to 18:30"
"2288","Fairbanks Street","Green",98,180,450,"Fall 2019",0,77,"time_period_09","NIGHT",0,137,2,9,"24:00 to +03:00"
"2289","Fairbanks Street","Green",98,180,450,"Fall 2019",1,77,"time_period_07","EVENING",894,90,2,7,"18:30 to 22:00"
"2291","Fairbanks Street","Green",98,180,450,"Fall 2019",0,77,"time_period_08","LATE_EVENING",6,654,2,8,"22:00 to 24:00"
"2295","Fairbanks Street","Green",98,180,450,"Fall 2019",0,77,"time_period_03","AM_PEAK",168,601,2,3,"07:00 to 09:00"
"2299","Fairbanks Street","Green",98,180,450,"Fall 2019",1,77,"time_period_02","EARLY_AM",830,3,2,2,"06:00 to 07:00"
"2302","Fairbanks Street","Green",98,180,450,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",269,4,2,1,"03:00 to 06:00"
"2304","Fairbanks Street","Green",98,180,450,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",1147,93,2,5,"13:30 to 16:00"
"2309","Fairbanks Street","Green",98,180,450,"Fall 2019",1,77,"time_period_08","LATE_EVENING",125,4,2,8,"22:00 to 24:00"
"2312","Fairbanks Street","Green",98,180,450,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",199,1624,2,4,"09:00 to 13:30"
"2314","Fairbanks Street","Green",98,180,450,"Fall 2019",0,77,"time_period_02","EARLY_AM",15,123,2,2,"06:00 to 07:00"
"2320","Fairbanks Street","Green",98,180,450,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",0,4,2,1,"03:00 to 06:00"
"2324","Fenway","Green",69,280,410,"Fall 2019",1,77,"time_period_08","LATE_EVENING",92,16,3,8,"22:00 to 24:00"
"2328","Fenway","Green",69,280,410,"Fall 2019",1,77,"time_period_09","NIGHT",4,1,3,9,"24:00 to +03:00"
"2330","Fenway","Green",69,280,410,"Fall 2019",0,77,"time_period_07","EVENING",3160,6269,3,7,"18:30 to 22:00"
"2335","Fenway","Green",69,280,410,"Fall 2019",1,77,"time_period_07","EVENING",4869,857,3,7,"18:30 to 22:00"
"2342","Fenway","Green",69,280,410,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",201,239,3,1,"03:00 to 06:00"
"2346","Fenway","Green",69,280,410,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",9078,3362,3,4,"09:00 to 13:30"
"2348","Fenway","Green",69,280,410,"Fall 2019",0,77,"time_period_06","PM_PEAK",4058,10898,3,6,"16:00 to 18:30"
"2349","Fenway","Green",69,280,410,"Fall 2019",0,77,"time_period_03","AM_PEAK",1786,8451,3,3,"07:00 to 09:00"
"2352","Fenway","Green",69,280,410,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",6608,1435,3,5,"13:30 to 16:00"
"2354","Fenway","Green",69,280,410,"Fall 2019",1,77,"time_period_06","PM_PEAK",9033,1772,3,6,"16:00 to 18:30"
"2355","Fenway","Green",69,280,410,"Fall 2019",0,77,"time_period_02","EARLY_AM",186,1162,3,2,"06:00 to 07:00"
"2358","Fenway","Green",69,280,410,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",3402,10781,3,4,"09:00 to 13:30"
"2360","Fenway","Green",69,280,410,"Fall 2019",1,77,"time_period_03","AM_PEAK",3701,2813,3,3,"07:00 to 09:00"
"2365","Fenway","Green",69,280,410,"Fall 2019",1,77,"time_period_02","EARLY_AM",688,687,3,2,"06:00 to 07:00"
"2367","Fenway","Green",69,280,410,"Fall 2019",0,77,"time_period_08","LATE_EVENING",82,392,3,8,"22:00 to 24:00"
"2369","Fenway","Green",69,280,410,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",4,251,3,1,"03:00 to 06:00"
"2371","Fenway","Green",69,280,410,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",4243,5959,3,5,"13:30 to 16:00"
"2375","Fenway","Green",69,280,410,"Fall 2019",0,77,"time_period_09","NIGHT",2,66,3,9,"24:00 to +03:00"
"2377","Fenwood Road","Green",84,250,490,"Fall 2019",1,77,"time_period_08","LATE_EVENING",297,30,4,8,"22:00 to 24:00"
"2378","Fenwood Road","Green",84,250,490,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",185,3831,4,4,"09:00 to 13:30"
"2388","Fenwood Road","Green",84,250,490,"Fall 2019",0,77,"time_period_08","LATE_EVENING",38,1319,4,8,"22:00 to 24:00"
"2389","Fenwood Road","Green",84,250,490,"Fall 2019",0,77,"time_period_09","NIGHT",2,128,4,9,"24:00 to +03:00"
"2390","Fenwood Road","Green",84,250,490,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",1890,459,4,5,"13:30 to 16:00"
"2392","Fenwood Road","Green",84,250,490,"Fall 2019",1,77,"time_period_03","AM_PEAK",2056,589,4,3,"07:00 to 09:00"
"2394","Fenwood Road","Green",84,250,490,"Fall 2019",1,77,"time_period_07","EVENING",954,273,4,7,"18:30 to 22:00"
"2399","Fenwood Road","Green",84,250,490,"Fall 2019",0,77,"time_period_03","AM_PEAK",41,2266,4,3,"07:00 to 09:00"
"2409","Fenwood Road","Green",84,250,490,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",40,21,4,1,"03:00 to 06:00"
"2411","Fenwood Road","Green",84,250,490,"Fall 2019",1,77,"time_period_09","NIGHT",25,4,4,9,"24:00 to +03:00"
"2413","Fenwood Road","Green",84,250,490,"Fall 2019",1,77,"time_period_06","PM_PEAK",3099,612,4,6,"16:00 to 18:30"
"2415","Fenwood Road","Green",84,250,490,"Fall 2019",0,77,"time_period_02","EARLY_AM",10,638,4,2,"06:00 to 07:00"
"2417","Fenwood Road","Green",84,250,490,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",307,3685,4,5,"13:30 to 16:00"
"2418","Fenwood Road","Green",84,250,490,"Fall 2019",1,77,"time_period_02","EARLY_AM",326,88,4,2,"06:00 to 07:00"
"2420","Fenwood Road","Green",84,250,490,"Fall 2019",0,77,"time_period_06","PM_PEAK",484,5444,4,6,"16:00 to 18:30"
"2427","Fenwood Road","Green",84,250,490,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",2399,826,4,4,"09:00 to 13:30"
"2428","Fenwood Road","Green",84,250,490,"Fall 2019",0,77,"time_period_07","EVENING",245,4479,4,7,"18:30 to 22:00"
"2429","Fenwood Road","Green",84,250,490,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",0,145,4,1,"03:00 to 06:00"
"2434","Fields Corner","Red",36,440,590,"Fall 2019",0,77,"time_period_08","LATE_EVENING",1359,29221,1,8,"22:00 to 24:00"
"2439","Fields Corner","Red",36,440,590,"Fall 2019",0,77,"time_period_03","AM_PEAK",12980,30531,1,3,"07:00 to 09:00"
"2441","Fields Corner","Red",36,440,590,"Fall 2019",1,77,"time_period_08","LATE_EVENING",4138,1995,1,8,"22:00 to 24:00"
"2450","Fields Corner","Red",36,440,590,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",17356,31,1,1,"03:00 to 06:00"
"2453","Fields Corner","Red",36,440,590,"Fall 2019",1,77,"time_period_09","NIGHT",537,220,1,9,"24:00 to +03:00"
"2454","Fields Corner","Red",36,440,590,"Fall 2019",1,77,"time_period_03","AM_PEAK",95861,18464,1,3,"07:00 to 09:00"
"2458","Fields Corner","Red",36,440,590,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",16259,72630,1,5,"13:30 to 16:00"
"2459","Fields Corner","Red",36,440,590,"Fall 2019",1,77,"time_period_02","EARLY_AM",36814,2905,1,2,"06:00 to 07:00"
"2465","Fields Corner","Red",36,440,590,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",84700,11325,1,4,"09:00 to 13:30"
"2467","Fields Corner","Red",36,440,590,"Fall 2019",0,77,"time_period_07","EVENING",6134,68546,1,7,"18:30 to 22:00"
"2468","Fields Corner","Red",36,440,590,"Fall 2019",1,77,"time_period_06","PM_PEAK",38727,11460,1,6,"16:00 to 18:30"
"2474","Fields Corner","Red",36,440,590,"Fall 2019",1,77,"time_period_07","EVENING",18560,7113,1,7,"18:30 to 22:00"
"2477","Fields Corner","Red",36,440,590,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",10412,44444,1,4,"09:00 to 13:30"
"2478","Fields Corner","Red",36,440,590,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",628,1822,1,1,"03:00 to 06:00"
"2479","Fields Corner","Red",36,440,590,"Fall 2019",0,77,"time_period_02","EARLY_AM",3741,6481,1,2,"06:00 to 07:00"
"2480","Fields Corner","Red",36,440,590,"Fall 2019",0,77,"time_period_06","PM_PEAK",15305,106960,1,6,"16:00 to 18:30"
"2481","Fields Corner","Red",36,440,590,"Fall 2019",0,77,"time_period_09","NIGHT",264,6012,1,9,"24:00 to +03:00"
"2483","Fields Corner","Red",36,440,590,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",53917,15640,1,5,"13:30 to 16:00"
"2485","Forest Hills","Orange",20,140,680,"Fall 2019",0,77,"time_period_02","EARLY_AM",0,29257,0,2,"06:00 to 07:00"
"2491","Forest Hills","Orange",20,140,680,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",837,0,0,1,"03:00 to 06:00"
"2498","Forest Hills","Orange",20,140,680,"Fall 2019",0,77,"time_period_03","AM_PEAK",0,67217,0,3,"07:00 to 09:00"
"2499","Forest Hills","Orange",20,140,680,"Fall 2019",0,77,"time_period_06","PM_PEAK",0,345342,0,6,"16:00 to 18:30"
"2503","Forest Hills","Orange",20,140,680,"Fall 2019",0,77,"time_period_09","NIGHT",0,2201,0,9,"24:00 to +03:00"
"2508","Forest Hills","Orange",20,140,680,"Fall 2019",1,77,"time_period_07","EVENING",47822,0,0,7,"18:30 to 22:00"
"2514","Forest Hills","Orange",20,140,680,"Fall 2019",1,77,"time_period_02","EARLY_AM",136873,0,0,2,"06:00 to 07:00"
"2515","Forest Hills","Orange",20,140,680,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",0,115722,0,4,"09:00 to 13:30"
"2521","Forest Hills","Orange",20,140,680,"Fall 2019",1,77,"time_period_08","LATE_EVENING",12396,0,0,8,"22:00 to 24:00"
"2522","Forest Hills","Orange",20,140,680,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",0,9642,0,1,"03:00 to 06:00"
"2523","Forest Hills","Orange",20,140,680,"Fall 2019",1,77,"time_period_03","AM_PEAK",352753,0,0,3,"07:00 to 09:00"
"2524","Forest Hills","Orange",20,140,680,"Fall 2019",1,77,"time_period_06","PM_PEAK",108691,0,0,6,"16:00 to 18:30"
"2526","Forest Hills","Orange",20,140,680,"Fall 2019",0,77,"time_period_08","LATE_EVENING",0,20802,0,8,"22:00 to 24:00"
"2528","Forest Hills","Orange",20,140,680,"Fall 2019",1,77,"time_period_09","NIGHT",2877,0,0,9,"24:00 to +03:00"
"2529","Forest Hills","Orange",20,140,680,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",116360,0,0,5,"13:30 to 16:00"
"2532","Forest Hills","Orange",20,140,680,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",230027,0,0,4,"09:00 to 13:30"
"2535","Forest Hills","Orange",20,140,680,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",0,194626,0,5,"13:30 to 16:00"
"2537","Forest Hills","Orange",20,140,680,"Fall 2019",0,77,"time_period_07","EVENING",0,149852,0,7,"18:30 to 22:00"
"2544","Government Center","Blue",53,420,320,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",182565,3183,0,5,"13:30 to 16:00"
"2545","Government Center","Blue",53,420,320,"Fall 2019",1,77,"time_period_09","NIGHT",31395,38,0,9,"24:00 to +03:00"
"2549","Government Center","Blue",53,420,320,"Fall 2019",0,77,"time_period_06","PM_PEAK",517,93206,0,6,"16:00 to 18:30"
"2554","Government Center","Blue",53,420,320,"Fall 2019",1,77,"time_period_07","EVENING",217970,1448,0,7,"18:30 to 22:00"
"2555","Government Center","Blue",53,420,320,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",100124,2597,0,4,"09:00 to 13:30"
"2556","Government Center","Blue",53,420,320,"Fall 2019",1,77,"time_period_03","AM_PEAK",32901,515,0,3,"07:00 to 09:00"
"2559","Government Center","Blue",53,420,320,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",4524,12,0,1,"03:00 to 06:00"
"2560","Government Center","Blue",53,420,320,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",5,58668,0,1,"03:00 to 06:00"
"2561","Government Center","Blue",53,420,320,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",331,115548,0,5,"13:30 to 16:00"
"2563","Government Center","Blue",53,420,320,"Fall 2019",0,77,"time_period_08","LATE_EVENING",42,16822,0,8,"22:00 to 24:00"
"2564","Government Center","Blue",53,420,320,"Fall 2019",1,77,"time_period_08","LATE_EVENING",146824,356,0,8,"22:00 to 24:00"
"2568","Government Center","Blue",53,420,320,"Fall 2019",0,77,"time_period_02","EARLY_AM",59,88254,0,2,"06:00 to 07:00"
"2570","Government Center","Blue",53,420,320,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",409,211476,0,4,"09:00 to 13:30"
"2572","Government Center","Blue",53,420,320,"Fall 2019",1,77,"time_period_02","EARLY_AM",14837,38,0,2,"06:00 to 07:00"
"2573","Government Center","Blue",53,420,320,"Fall 2019",1,77,"time_period_06","PM_PEAK",331699,5060,0,6,"16:00 to 18:30"
"2582","Government Center","Blue",53,420,320,"Fall 2019",0,77,"time_period_09","NIGHT",10,2577,0,9,"24:00 to +03:00"
"2583","Government Center","Blue",53,420,320,"Fall 2019",0,77,"time_period_03","AM_PEAK",307,272100,0,3,"07:00 to 09:00"
"2589","Government Center","Blue",53,420,320,"Fall 2019",0,77,"time_period_07","EVENING",196,47313,0,7,"18:30 to 22:00"
"2593","Government Center","Green",59,420,320,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",21075,179877,0,5,"13:30 to 16:00"
"2594","Government Center","Green",59,420,320,"Fall 2019",1,77,"time_period_09","NIGHT",982,21243,0,9,"24:00 to +03:00"
"2595","Government Center","Green",59,420,320,"Fall 2019",1,77,"time_period_07","EVENING",21133,187459,0,7,"18:30 to 22:00"
"2596","Government Center","Green",59,420,320,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",1807,6558,0,1,"03:00 to 06:00"
"2600","Government Center","Green",59,420,320,"Fall 2019",1,77,"time_period_06","PM_PEAK",50875,262518,0,6,"16:00 to 18:30"
"2604","Government Center","Green",59,420,320,"Fall 2019",0,77,"time_period_03","AM_PEAK",201505,35643,0,3,"07:00 to 09:00"
"2607","Government Center","Green",59,420,320,"Fall 2019",1,77,"time_period_02","EARLY_AM",7823,24093,0,2,"06:00 to 07:00"
"2608","Government Center","Green",59,420,320,"Fall 2019",1,77,"time_period_03","AM_PEAK",23441,112909,0,3,"07:00 to 09:00"
"2611","Government Center","Green",59,420,320,"Fall 2019",1,77,"time_period_08","LATE_EVENING",4612,118929,0,8,"22:00 to 24:00"
"2620","Government Center","Green",59,420,320,"Fall 2019",0,77,"time_period_06","PM_PEAK",217400,40465,0,6,"16:00 to 18:30"
"2633","Government Center","Green",59,420,320,"Fall 2019",0,77,"time_period_02","EARLY_AM",73436,5582,0,2,"06:00 to 07:00"
"2634","Government Center","Green",59,420,320,"Fall 2019",0,77,"time_period_05","MIDDAY_SCHOOL",139594,27389,0,5,"13:30 to 16:00"
"2635","Government Center","Green",59,420,320,"Fall 2019",0,77,"time_period_07","EVENING",90845,28187,0,7,"18:30 to 22:00"
"2636","Government Center","Green",59,420,320,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",205316,36182,0,4,"09:00 to 13:30"
"2637","Government Center","Green",59,420,320,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",30558,151974,0,4,"09:00 to 13:30"
"2638","Government Center","Green",59,420,320,"Fall 2019",0,77,"time_period_08","LATE_EVENING",22532,17409,0,8,"22:00 to 24:00"
"2639","Government Center","Green",59,420,320,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",29800,3744,0,1,"03:00 to 06:00"
"2645","Government Center","Green",59,420,320,"Fall 2019",0,77,"time_period_09","NIGHT",4213,2230,0,9,"24:00 to +03:00"
"2648","Green Street","Orange",19,170,650,"Fall 2019",0,77,"time_period_02","EARLY_AM",552,5433,0,2,"06:00 to 07:00"
"2651","Green Street","Orange",19,170,650,"Fall 2019",0,77,"time_period_04","MIDDAY_BASE",2836,27458,0,4,"09:00 to 13:30"
"2653","Green Street","Orange",19,170,650,"Fall 2019",1,77,"time_period_03","AM_PEAK",95815,6317,0,3,"07:00 to 09:00"
"2657","Green Street","Orange",19,170,650,"Fall 2019",1,77,"time_period_07","EVENING",14263,3300,0,7,"18:30 to 22:00"
"2662","Green Street","Orange",19,170,650,"Fall 2019",1,77,"time_period_01","VERY_EARLY_MORNING",3330,313,0,1,"03:00 to 06:00"
"2664","Green Street","Orange",19,170,650,"Fall 2019",0,77,"time_period_08","LATE_EVENING",146,10640,0,8,"22:00 to 24:00"
"2673","Green Street","Orange",19,170,650,"Fall 2019",0,77,"time_period_03","AM_PEAK",1838,15346,0,3,"07:00 to 09:00"
"2674","Green Street","Orange",19,170,650,"Fall 2019",0,77,"time_period_06","PM_PEAK",4026,98475,0,6,"16:00 to 18:30"
"2675","Green Street","Orange",19,170,650,"Fall 2019",1,77,"time_period_05","MIDDAY_SCHOOL",28020,5871,0,5,"13:30 to 16:00"
"2678","Green Street","Orange",19,170,650,"Fall 2019",1,77,"time_period_09","NIGHT",673,810,0,9,"24:00 to +03:00"
"2680","Green Street","Orange",19,170,650,"Fall 2019",1,77,"time_period_04","MIDDAY_BASE",65333,5309,0,4,"09:00 to 13:30"
"2683","Green Street","Orange",19,170,650,"Fall 2019",0,77,"time_period_01","VERY_EARLY_MORNING",142,1002,0,1,"03:00 to 06:00"
"2685","Green Street","Orange",19,170,650,"Fall 2019",1,77,"time_period_06","PM_PEAK",28326,3417,0,6,"16:00 to 18:30"
